Fecha Hora Temperatura Distancia Laser_pequeño
2025/3/6 15:39:36 21.37 247 43
2025/3/6 15:39:37 21.33 247 41
2025/3/6 15:39:39 21.15 245 43
2025/3/6 15:39:40 21.33 245 44
2025/3/6 15:39:41 21.39 245 43
2025/3/6 15:39:42 21.23 245 42
2025/3/6 15:39:43 21.27 245 45
2025/3/6 15:39:44 21.29 245 41
2025/3/6 15:39:45 21.39 245 44
2025/3/6 15:39:46 21.27 245 44
2025/3/6 15:39:47 21.21 245 42
2025/3/6 15:39:48 21.07 245 45
2025/3/6 15:39:49 21.33 245 45
2025/3/6 15:39:50 21.37 245 42
2025/3/6 15:39:51 21.17 245 44
2025/3/6 15:39:52 21.29 245 42
2025/3/6 15:39:53 21.27 246 43
2025/3/6 15:39:54 21.27 246 42
2025/3/6 15:39:55 21.05 243 43
2025/3/6 15:39:56 21.17 243 46
2025/3/6 15:39:57 21.21 244 42
2025/3/6 15:39:58 21.37 244 45
2025/3/6 15:40:0 21.07 244 41
2025/3/6 15:40:1 21.39 244 45
2025/3/6 15:40:2 21.23 244 46
2025/3/6 15:40:3 21.27 244 45
2025/3/6 15:40:4 21.23 244 43
2025/3/6 15:40:5 21.17 244 41
2025/3/6 15:40:6 21.17 244 42
2025/3/6 15:40:7 21.33 244 42
2025/3/6 15:40:8 21.17 245 43
2025/3/6 15:40:9 21.17 245 45
2025/3/6 15:40:10 21.23 245 45
2025/3/6 15:40:11 21.07 245 43
2025/3/6 15:40:12 21.29 245 43
2025/3/6 15:40:13 21.27 246 43
2025/3/6 15:40:14 21.27 246 42
2025/3/6 15:40:15 21.37 247 45
2025/3/6 15:40:16 21.29 247 42
2025/3/6 15:40:17 21.11 247 42
2025/3/6 15:40:18 21.11 247 45
2025/3/6 15:40:19 21.43 243 42
2025/3/6 15:40:21 21.17 243 41
2025/3/6 15:40:22 21.27 245 42
2025/3/6 15:40:23 21.39 245 42
2025/3/6 15:40:24 21.05 246 44
2025/3/6 15:40:25 21.37 246 42
2025/3/6 15:40:26 21.33 244 43
2025/3/6 15:40:27 21.27 244 41
2025/3/6 15:40:28 21.43 246 44
2025/3/6 15:40:29 21.33 246 44
2025/3/6 15:40:30 21.23 244 42
2025/3/6 15:40:31 21.21 244 44
2025/3/6 15:40:32 21.45 244 42
2025/3/6 15:40:33 21.29 244 42
2025/3/6 15:40:34 21.33 244 42
2025/3/6 15:40:35 21.17 244 41
2025/3/6 15:40:36 21.27 244 43
2025/3/6 15:40:37 21.33 244 45
2025/3/6 15:40:38 21.11 244 42
2025/3/6 15:40:39 21.33 244 43
2025/3/6 15:40:40 21.11 244 45
2025/3/6 15:40:42 21.11 246 45
2025/3/6 15:40:43 21.27 246 44
2025/3/6 15:40:44 21.27 246 42
2025/3/6 15:40:45 21.33 246 42
2025/3/6 15:40:46 21.27 246 44
2025/3/6 15:40:47 21.23 246 44
2025/3/6 15:40:48 21.27 246 42
2025/3/6 15:40:49 21.17 246 43
2025/3/6 15:40:50 21.17 246 42
2025/3/6 15:40:51 21.23 246 44
2025/3/6 15:40:52 21.05 246 44
2025/3/6 15:40:53 21.15 246 43
2025/3/6 15:40:54 21.11 246 42
2025/3/6 15:40:55 21.05 246 43
2025/3/6 15:40:56 21.21 246 45
2025/3/6 15:40:57 20.99 246 43
2025/3/6 15:40:58 20.99 246 41
2025/3/6 15:40:59 21.11 246 41
2025/3/6 15:41:0 21.29 246 43
2025/3/6 15:41:1 20.99 243 42
2025/3/6 15:41:3 20.99 243 43
2025/3/6 15:41:4 21.21 243 43
2025/3/6 15:41:5 21.07 243 42
2025/3/6 15:41:6 20.99 243 42
2025/3/6 15:41:7 21.05 243 41
2025/3/6 15:41:8 21.11 245 43
2025/3/6 15:41:9 21.29 245 41
2025/3/6 15:41:10 21.23 245 40
2025/3/6 15:41:11 21.23 245 43
2025/3/6 15:41:12 21.17 245 43
2025/3/6 15:41:13 21.01 242 42
2025/3/6 15:41:14 20.99 242 43
2025/3/6 15:41:15 21.23 242 41
2025/3/6 15:41:16 21.07 244 43
2025/3/6 15:41:17 20.89 244 41
2025/3/6 15:41:18 21.23 246 44
2025/3/6 15:41:19 21.05 246 42
2025/3/6 15:41:20 21.27 246 45
2025/3/6 15:41:21 21.23 246 43
2025/3/6 15:41:22 21.01 244 42
2025/3/6 15:41:24 20.99 244 43
2025/3/6 15:41:25 21.01 244 41
2025/3/6 15:41:26 21.15 244 43
2025/3/6 15:41:27 21.01 244 43
2025/3/6 15:41:28 21.23 244 42
2025/3/6 15:41:29 21.15 244 44
2025/3/6 15:41:30 21.11 246 45
2025/3/6 15:41:31 21.01 246 40
2025/3/6 15:41:32 21.01 246 43
2025/3/6 15:41:33 21.23 246 45
2025/3/6 15:41:34 21.11 246 41
2025/3/6 15:41:35 21.17 242 43
2025/3/6 15:41:36 21.17 242 42
2025/3/6 15:41:37 21.11 243 39
2025/3/6 15:41:38 21.11 243 43
2025/3/6 15:41:39 21.21 243 42
2025/3/6 15:41:40 21.07 243 43
2025/3/6 15:41:41 20.93 243 43
2025/3/6 15:41:42 21.05 245 42
2025/3/6 15:41:43 21.17 245 42
2025/3/6 15:41:45 21.01 243 43
2025/3/6 15:41:46 21.01 243 46
2025/3/6 15:41:47 21.05 243 41
2025/3/6 15:41:48 21.21 243 41
2025/3/6 15:41:49 21.21 243 44
2025/3/6 15:41:50 21.07 243 41
2025/3/6 15:41:51 21.17 243 41
2025/3/6 15:41:52 21.21 245 42
2025/3/6 15:41:53 21.11 245 42
2025/3/6 15:41:54 21.05 242 43
2025/3/6 15:41:55 21.17 242 42
2025/3/6 15:41:56 21.21 243 40
2025/3/6 15:41:57 21.33 243 43
2025/3/6 15:41:58 21.27 243 42
2025/3/6 15:41:59 21.15 243 40
2025/3/6 15:42:0 21.17 243 42
2025/3/6 15:42:1 21.23 243 41
2025/3/6 15:42:2 21.17 243 40
2025/3/6 15:42:3 21.07 243 40
2025/3/6 15:42:4 21.29 243 39
2025/3/6 15:42:6 21.39 243 40
2025/3/6 15:42:7 21.21 244 43
2025/3/6 15:42:8 21.07 244 40
2025/3/6 15:42:9 21.07 244 40
2025/3/6 15:42:10 21.23 244 43
2025/3/6 15:42:11 21.33 246 39
2025/3/6 15:42:12 21.33 246 40
2025/3/6 15:42:13 21.23 246 40
2025/3/6 15:42:14 21.37 242 41
2025/3/6 15:42:15 21.29 242 40
2025/3/6 15:42:16 21.07 244 42
2025/3/6 15:42:17 21.45 244 41
2025/3/6 15:42:18 21.23 244 40
2025/3/6 15:42:19 21.17 244 47
2025/3/6 15:42:20 21.33 254 8191
2025/3/6 15:42:21 21.21 254 8191
2025/3/6 15:42:22 21.07 274 40
2025/3/6 15:42:23 21.33 262 41
2025/3/6 15:42:24 21.15 262 39
2025/3/6 15:42:25 21.39 272 40
2025/3/6 15:42:27 21.45 272 39
2025/3/6 15:42:28 21.29 272 39
2025/3/6 15:42:29 21.21 272 42
2025/3/6 15:42:30 21.29 272 41
2025/3/6 15:42:31 21.39 272 41
2025/3/6 15:42:32 21.23 272 39
2025/3/6 15:42:33 21.39 272 42
2025/3/6 15:42:34 21.51 92 41
2025/3/6 15:42:35 21.39 92 39
2025/3/6 15:42:36 21.49 224 41
2025/3/6 15:42:37 21.37 224 40
2025/3/6 15:42:38 21.55 224 38
2025/3/6 15:42:39 21.15 226 40
2025/3/6 15:42:52 21.55 228 40
2025/3/6 15:42:53 21.43 228 41
2025/3/6 15:42:54 21.51 228 42
2025/3/6 15:42:55 21.49 228 41
2025/3/6 15:42:56 21.51 1028 41
2025/3/6 15:42:57 21.29 286 39
2025/3/6 15:42:58 21.67 286 41
2025/3/6 15:42:59 21.55 286 42
2025/3/6 15:43:0 21.63 286 43
2025/3/6 15:43:1 21.37 284 42
2025/3/6 15:43:2 21.63 284 43
2025/3/6 15:43:3 21.39 286 42
2025/3/6 15:43:4 21.63 286 44
2025/3/6 15:43:5 21.51 288 42
2025/3/6 15:43:6 21.43 288 42
2025/3/6 15:43:7 21.43 288 44
2025/3/6 15:43:8 21.55 288 41
2025/3/6 15:43:9 21.55 288 42
2025/3/6 15:43:10 21.37 288 40
2025/3/6 15:43:12 21.55 288 43
2025/3/6 15:43:13 21.61 288 41
2025/3/6 15:43:14 21.49 288 41
2025/3/6 15:43:15 21.55 288 43
2025/3/6 15:43:16 21.61 288 42
2025/3/6 15:43:17 21.67 288 41
2025/3/6 15:43:18 21.57 290 42
2025/3/6 15:44:45 21.63 296 40
2025/3/6 15:44:47 21.73 296 40
2025/3/6 15:44:48 21.77 292 41
2025/3/6 15:44:49 21.71 292 42
2025/3/6 15:44:50 21.71 292 41
2025/4/28 16:32:19 20.39 51 8190
2025/4/28 16:32:20 17.75 51 8190
2025/4/28 16:32:21 18.01 51 8190
2025/4/28 16:32:22 17.21 51 8190
2025/4/28 16:32:23 21.97 51 8190
2025/4/28 16:32:24 16.59 51 8190
2025/4/28 16:32:25 20.33 51 8190
2025/4/28 16:32:26 17.73 51 8190
2025/4/28 16:32:27 17.59 51 8190
2025/4/28 16:32:28 18.25 51 8190
2025/4/28 16:32:29 18.71 51 8190
2025/4/28 16:32:30 18.41 51 8191
2025/4/28 16:32:31 19.33 51 8190
2025/4/28 16:32:32 18.11 51 8190
2025/4/28 16:32:33 20.99 51 8190
2025/4/28 16:32:34 22.59 51 8190
2025/4/28 16:32:35 24.05 51 8191
2025/4/28 16:32:36 25.69 51 8190
2025/4/28 16:32:37 24.39 51 8190
2025/4/28 16:32:38 25.79 51 8190
2025/4/28 16:32:40 25.63 51 8190
2025/4/28 16:32:41 25.73 51 8190
2025/4/28 16:32:42 25.81 51 8190
2025/4/28 16:32:43 25.75 51 8190
2025/4/28 16:32:44 26.15 51 8190
2025/4/28 16:32:45 25.91 51 8190
2025/4/28 16:32:46 18.49 51 8190
2025/4/28 16:32:47 18.59 51 8191
2025/4/28 16:32:48 18.43 51 8190
2025/4/28 16:32:49 18.55 51 8190
2025/4/28 16:32:50 18.47 51 8190
2025/4/28 16:32:51 18.53 51 8190
2025/4/28 16:32:52 18.49 51 8190
2025/4/28 16:32:53 18.41 51 8190
2025/4/28 16:32:54 18.27 51 8190
2025/4/28 16:32:55 18.47 51 8190
2025/4/28 16:32:56 18.49 51 8191
2025/4/28 16:32:57 18.53 51 8190
2025/4/28 16:32:58 18.33 51 8190
2025/4/28 16:32:59 18.65 51 8191
2025/4/28 16:33:0 18.47 51 8190
2025/4/28 16:33:1 18.43 51 8190
2025/4/28 16:33:2 18.43 51 8190
2025/4/28 16:33:4 18.47 51 8190
2025/4/28 16:33:5 18.59 51 8190
2025/4/28 16:33:6 18.49 51 8190
2025/4/28 16:33:7 18.41 51 8190
2025/4/28 16:33:8 18.71 51 8190
2025/4/28 16:34:13 18.25 274 8191
2025/4/28 16:34:14 18.25 274 8190
2025/4/28 16:34:15 18.37 274 8190
2025/4/28 16:34:16 18.37 95 8190
2025/4/28 16:34:17 18.43 79 8190
2025/4/28 16:34:18 18.47 79 8191
2025/4/28 16:34:20 18.37 75 8191
2025/4/28 16:34:21 18.37 75 8191
2025/4/28 16:34:22 17.95 153 8191
2025/4/28 16:34:23 18.43 153 8190
2025/4/28 16:34:24 18.17 154 8190
2025/4/28 16:34:25 18.27 154 50
2025/4/28 16:34:26 18.33 131 28
2025/4/28 16:34:27 18.21 131 49
2025/4/28 16:34:28 18.31 131 50
2025/4/28 16:34:29 18.33 131 35
2025/4/28 16:34:30 18.31 131 36
2025/4/28 16:34:31 18.41 164 45
2025/4/28 16:34:32 18.31 131 44
2025/4/28 16:34:33 18.33 131 48
2025/4/28 16:34:34 18.27 141 53
2025/4/28 16:34:35 18.31 112 52
2025/4/28 16:34:36 18.25 112 49
2025/4/28 16:34:42 18.43 140 54
2025/4/28 16:34:43 18.31 114 53
2025/4/28 16:34:44 18.33 114 51
2025/4/28 16:34:45 18.05 114 53
2025/4/28 16:34:46 18.31 83 56
2025/4/28 16:34:54 18.21 149 6
2025/4/28 16:34:55 18.21 149 52
2025/4/28 16:34:56 18.33 53 45
2025/4/28 16:34:57 18.37 53 53
2025/4/28 16:35:0 18.43 83 8190
2025/4/28 16:35:2 18.31 83 8191
2025/4/28 16:35:3 18.11 83 8191
2025/4/28 16:35:4 18.31 83 8191
2025/4/28 16:35:5 18.31 83 8191
2025/4/28 16:35:6 18.17 83 8191
2025/4/28 16:35:7 18.25 83 8190
2025/4/28 16:35:8 18.27 83 67
2025/4/28 16:35:9 18.17 83 55
2025/4/28 16:35:10 18.21 83 186
2025/4/28 16:35:11 18.47 83 43
2025/4/28 16:35:12 19.89 83 47
2025/4/28 16:35:13 18.21 83 48
2025/4/28 16:35:14 19.93 83 45
2025/4/28 16:35:15 28.27 83 44
2025/4/28 16:35:16 27.29 83 44
2025/4/28 16:35:17 16.23 83 47
2025/4/28 16:35:18 17.17 83 43
2025/4/28 16:35:19 27.11 83 45
2025/4/28 16:35:20 26.59 83 47
2025/4/28 16:35:21 26.99 83 47
2025/4/28 16:35:23 18.47 83 46
2025/4/28 16:35:24 18.47 83 46
2025/4/28 16:35:25 18.65 84 44
2025/4/28 16:35:26 18.65 84 48
2025/4/28 18:7:26 18.85 4665 95
2025/4/28 18:7:27 18.87 4665 94
2025/4/28 18:7:28 18.95 4665 92
2025/4/28 18:7:29 19.07 4665 93
2025/4/28 18:7:30 18.85 4665 93
2025/4/28 18:7:31 18.81 4665 95
2025/4/28 18:7:32 18.69 4665 93
2025/4/28 18:7:33 18.59 4666 95
2025/4/28 18:7:34 18.95 4666 94
2025/4/28 18:7:35 18.63 4666 95
2025/4/28 18:7:36 19.01 3030 92
2025/4/28 18:7:37 18.97 3030 52
2025/4/28 18:7:40 18.97 133 97
2025/4/28 18:7:41 18.79 133 94
2025/4/28 18:7:42 18.71 112 96
2025/4/28 18:7:43 19.01 112 99
2025/4/28 18:7:45 18.85 477 102
2025/4/28 18:7:46 18.97 477 104
2025/4/28 18:7:47 18.85 120 106
2025/4/28 18:7:48 18.91 120 105
2025/4/28 18:7:49 18.69 125 108
2025/4/28 18:7:50 18.97 139 101
2025/4/28 18:7:51 18.79 139 98
2025/4/28 18:7:52 18.71 133 95
2025/4/28 18:7:53 18.75 129 94
2025/4/28 18:7:54 18.95 129 92
2025/4/28 18:7:55 18.97 131 89
2025/4/28 18:7:56 18.95 133 89
2025/4/28 18:7:57 18.85 133 132
2025/4/28 18:7:58 18.91 133 104
2025/4/28 18:7:59 18.47 133 156
2025/4/28 18:8:1 18.63 69 129
2025/4/28 18:8:2 19.01 69 131
2025/4/28 18:8:3 18.65 69 131
2025/4/28 18:8:5 18.71 69 132
2025/4/28 18:8:6 18.81 69 124
2025/4/28 18:8:7 18.81 237 124
2025/4/28 18:8:8 18.59 227 124
2025/4/28 18:8:9 18.95 227 121
2025/4/28 18:8:10 18.87 227 133
2025/4/28 18:9:30 18.81 144 86
2025/4/28 18:9:31 18.65 144 90
2025/4/28 18:9:32 18.59 162 88
2025/4/28 18:9:33 18.69 162 90
2025/4/28 18:9:34 18.71 162 89
2025/4/28 18:9:35 18.71 156 90
2025/4/28 18:9:36 18.75 156 89
2025/4/28 18:9:37 18.63 156 144
2025/4/28 18:9:44 18.71 154 95
2025/4/28 18:9:45 18.65 154 93
2025/4/28 18:9:46 18.85 152 93
2025/4/28 18:9:47 18.75 152 95
2025/4/28 18:9:48 18.65 152 95
2025/4/28 18:9:50 18.71 149 95
2025/4/28 18:9:51 18.65 149 94
2025/4/28 18:9:52 18.65 149 93
2025/4/28 18:9:53 18.71 149 92
2025/4/28 18:9:54 18.65 149 94
2025/4/28 18:9:55 18.47 149 93
2025/4/28 18:9:56 18.65 149 92
2025/4/28 18:9:57 18.53 149 92
2025/4/28 18:9:58 18.63 149 93
2025/4/28 18:9:59 18.65 149 90
2025/4/28 18:10:0 18.65 149 94
2025/4/28 18:10:1 18.65 149 93
2025/4/28 18:10:2 18.55 147 98
2025/4/28 18:10:3 18.65 147 98
2025/4/28 18:10:4 18.43 147 96
2025/4/28 18:10:5 18.63 147 97
2025/4/28 18:10:6 18.69 147 97
2025/4/28 18:10:7 18.65 147 96
2025/4/28 18:10:8 18.55 147 97
2025/4/28 18:10:10 18.75 147 99
2025/4/28 18:10:11 18.79 147 95
2025/4/28 18:10:12 18.63 147 93
2025/4/28 18:10:13 18.65 144 97
2025/4/28 18:10:14 18.53 144 97
2025/4/28 18:10:15 18.69 145 96
2025/4/28 18:10:16 18.59 145 94
2025/4/28 18:10:17 18.59 145 98
2025/4/28 18:10:18 18.49 145 96
2025/4/28 18:10:19 18.75 145 92
2025/4/28 18:10:20 18.63 145 98
2025/4/28 18:10:21 18.53 145 94
2025/4/28 18:10:22 18.37 145 96
2025/4/28 18:10:23 18.59 145 95
2025/4/28 18:10:24 18.55 145 96
2025/4/28 18:10:25 18.49 145 96
2025/4/28 18:10:26 18.59 145 95
2025/4/28 18:10:27 18.49 145 96
2025/4/28 18:10:28 18.75 145 94
2025/4/28 18:10:29 18.53 145 96
2025/4/28 18:10:31 18.59 145 95
2025/4/28 18:10:32 18.71 145 96
2025/4/28 18:10:33 18.63 145 96
2025/4/28 18:10:34 18.49 145 93
2025/4/28 18:10:35 18.69 145 95
2025/4/28 18:10:36 18.75 145 93
2025/4/28 18:10:37 18.49 145 97
2025/4/28 18:10:38 18.59 145 96
2025/4/28 18:10:39 18.69 145 95
2025/4/28 18:10:40 18.59 145 94
2025/4/28 18:10:41 18.79 145 94
2025/4/28 18:10:42 18.79 145 96
2025/4/28 18:10:43 18.71 145 92
2025/4/28 18:10:44 18.81 145 94
2025/4/28 18:10:45 18.59 145 97
2025/4/28 18:10:46 18.59 145 96
2025/4/28 18:10:47 18.49 145 96
2025/4/28 18:10:48 18.55 145 95
2025/4/28 18:10:49 18.63 145 97
2025/4/28 18:10:50 18.75 145 94
2025/4/28 18:10:52 18.55 145 95
2025/4/28 18:10:53 18.79 145 96
2025/4/28 18:10:54 18.63 145 95
2025/4/28 18:10:55 18.53 145 94
2025/4/28 18:10:56 18.53 145 95
2025/4/28 18:10:57 18.63 145 96
2025/4/28 18:10:58 18.59 145 97
2025/4/28 18:10:59 18.55 145 94
2025/4/28 18:11:0 18.55 145 96
2025/4/28 18:11:1 18.63 145 94
2025/4/28 18:11:2 18.53 145 95
2025/4/28 18:11:3 18.63 145 97
2025/4/28 18:11:4 18.41 145 96
2025/4/28 18:11:5 18.53 145 94
2025/4/28 18:11:6 18.47 145 94
2025/4/28 18:11:7 18.53 145 98
2025/4/28 18:11:8 18.59 145 94
2025/4/28 18:11:9 18.71 145 96
2025/4/28 18:11:10 18.75 145 96
2025/4/28 18:11:12 18.75 145 96
2025/4/28 18:11:13 18.47 145 95
2025/4/28 18:11:14 18.59 145 94
2025/4/28 18:11:15 18.75 145 97
2025/4/28 18:11:16 18.63 145 94
2025/4/28 18:11:17 18.69 145 98
2025/4/28 18:11:18 18.41 145 97
2025/4/28 18:11:19 18.53 145 97
2025/4/28 18:11:20 18.47 145 96
2025/4/28 18:11:21 18.59 145 96
2025/4/28 18:11:22 18.59 145 95
2025/4/28 18:11:23 18.71 145 98
2025/4/28 18:11:24 18.49 145 96
2025/4/28 18:11:25 18.53 145 96
2025/4/28 18:11:26 18.47 145 96
2025/4/28 18:11:27 18.49 145 93
2025/4/28 18:11:28 18.75 145 95
2025/4/28 18:11:29 18.53 145 97
2025/4/28 18:11:30 18.43 145 95
2025/4/28 18:11:31 18.53 145 96
2025/4/28 18:11:33 18.71 145 94
2025/4/28 18:11:34 18.47 145 95
2025/4/28 18:11:35 18.75 145 97
2025/4/28 18:11:36 18.79 145 97
2025/4/28 18:11:37 18.41 145 97
2025/4/28 18:11:38 18.53 145 92
2025/4/28 18:11:39 18.49 145 94
2025/4/28 18:11:40 18.55 145 96
2025/4/28 18:11:41 18.49 145 95
2025/4/28 18:11:42 18.69 145 97
2025/4/28 18:11:43 18.33 145 94
2025/4/28 18:11:44 18.79 145 94
2025/4/28 18:11:45 18.63 145 95
2025/4/28 18:11:46 18.53 145 92
2025/4/28 18:11:47 18.43 145 94
2025/4/28 18:11:48 18.79 145 94
2025/4/28 18:11:49 18.55 145 95
2025/4/28 18:11:50 18.55 145 96
2025/4/28 18:11:51 18.69 145 95
2025/4/28 18:11:53 18.47 145 93
2025/4/28 18:11:54 18.55 145 95
2025/4/28 18:11:55 18.59 145 98
2025/4/28 18:11:56 18.59 145 95
2025/4/28 18:11:57 18.75 145 95
2025/4/28 18:11:58 18.65 145 95
2025/4/28 18:11:59 18.49 145 98
2025/4/28 18:12:0 18.65 145 96
2025/4/28 18:12:1 18.37 145 96
2025/4/28 18:12:2 18.55 145 94
2025/4/28 18:12:3 18.71 145 96
2025/4/28 18:12:4 18.87 145 96
2025/4/28 18:12:5 18.53 145 96
2025/4/28 18:12:6 18.81 145 95
2025/4/28 18:12:7 18.65 145 95
2025/4/28 18:12:8 18.69 145 95
2025/4/28 18:12:9 18.49 145 97
2025/4/28 18:12:10 18.37 145 97
2025/4/28 18:12:11 18.47 145 95
2025/4/28 18:12:12 18.69 145 96
2025/4/28 18:12:14 18.43 145 95
2025/4/28 18:12:15 18.49 145 97
2025/4/28 18:12:16 18.59 145 95
2025/4/28 18:12:17 18.49 145 95
2025/4/28 18:12:18 18.53 145 95
2025/4/28 18:12:19 18.49 145 96
2025/4/28 18:12:20 18.31 145 95
2025/4/28 18:12:21 18.63 145 95
2025/4/28 18:12:22 18.69 145 96
2025/4/28 18:12:23 18.81 145 94
2025/4/28 18:12:24 18.53 145 95
2025/4/28 18:12:25 18.69 145 96
2025/4/28 18:12:26 18.47 145 98
2025/4/28 18:12:27 18.53 145 96
2025/4/28 18:12:28 18.47 145 94
2025/4/28 18:12:29 18.63 145 94
2025/4/28 18:12:30 18.49 145 96
2025/4/28 18:12:31 18.55 145 96
2025/4/28 18:12:32 18.49 145 97
2025/4/28 18:12:33 18.71 145 96
2025/4/28 18:12:35 18.59 145 96
2025/4/28 18:12:36 18.81 145 95
2025/4/28 18:12:37 18.47 145 97
2025/4/28 18:12:38 18.65 145 95
2025/4/28 18:12:39 18.59 145 97
2025/4/28 18:12:40 18.47 145 97
2025/4/28 18:12:41 18.41 145 94
2025/4/28 18:12:42 18.59 145 93
2025/4/28 18:12:43 18.41 145 97
2025/4/28 18:12:44 18.37 145 96
2025/4/28 18:12:45 18.53 145 96
2025/4/28 18:12:46 18.65 145 98
2025/4/28 18:12:47 18.53 145 94
2025/4/28 18:12:48 18.37 145 95
2025/4/28 18:12:49 18.43 145 94
2025/4/28 18:12:50 18.43 145 94
2025/4/28 18:12:51 18.25 145 94
2025/4/28 18:12:52 18.59 145 97
2025/4/28 18:12:53 18.37 145 93
2025/4/28 18:12:55 18.47 145 94
2025/4/28 18:12:56 18.37 145 96
2025/4/28 18:12:57 18.47 145 98
2025/4/28 18:12:58 18.37 145 97
2025/4/28 18:12:59 18.55 145 95
2025/4/28 18:13:0 18.63 145 96
2025/4/28 18:13:1 18.41 145 96
2025/4/28 18:13:2 18.49 145 96
2025/4/28 18:13:3 18.43 145 93
2025/4/28 18:13:4 18.59 145 97
2025/4/28 18:13:5 18.65 145 98
2025/4/28 18:13:6 18.63 145 98
2025/4/28 18:13:7 18.71 145 95
2025/4/28 18:13:8 18.59 145 96
2025/4/28 18:13:9 18.63 145 93
2025/4/28 18:13:10 18.65 145 95
2025/4/28 18:13:11 18.33 145 97
2025/4/28 18:13:12 18.59 145 96
2025/4/28 18:13:13 18.37 145 94
2025/4/28 18:13:14 18.47 145 94
2025/4/28 18:13:16 18.33 145 95
2025/4/28 18:13:17 18.53 145 94
2025/4/28 18:13:18 18.49 145 95
2025/4/28 18:13:19 18.63 145 96
2025/4/28 18:13:20 18.65 145 94
2025/4/28 18:13:21 18.59 145 93
2025/4/28 18:13:22 18.41 145 95
2025/4/28 18:13:23 18.59 145 96
2025/4/28 18:13:24 18.31 145 93
2025/4/28 18:13:25 18.65 145 94
2025/4/28 18:13:26 18.41 145 95
2025/4/28 18:13:27 18.43 145 97
2025/4/28 18:13:28 18.37 145 97
2025/4/28 18:13:29 18.25 145 96
2025/4/28 18:13:30 18.33 145 95
2025/4/28 18:13:31 18.33 145 94
2025/4/28 18:13:32 18.49 145 95
2025/4/28 18:13:33 18.63 145 94
2025/4/28 18:13:34 18.49 146 94
2025/4/28 18:13:36 18.31 146 94
2025/4/28 18:13:37 18.33 146 95
2025/4/28 18:13:38 18.31 146 135
2025/4/28 18:13:39 18.43 146 101
2025/4/28 18:13:40 18.41 146 97
2025/4/28 18:13:41 18.43 146 97
2025/4/28 18:13:42 18.41 146 96
2025/4/28 18:13:43 18.71 146 97
2025/4/28 18:13:44 18.37 146 99
2025/4/28 18:13:45 18.37 146 98
2025/4/28 18:13:46 18.47 146 98
2025/4/28 18:13:47 18.63 146 96
2025/4/28 18:13:48 18.59 146 98
2025/4/28 18:13:49 18.41 146 96
2025/4/28 18:13:50 18.53 146 98
2025/4/28 18:13:51 18.43 146 95
2025/4/28 18:13:52 18.31 146 100
2025/4/28 18:13:53 18.33 146 99
2025/4/28 18:13:54 18.31 146 99
2025/4/28 18:13:55 18.49 146 100
2025/4/28 18:13:57 18.27 146 96
2025/4/28 18:13:58 18.65 146 97
2025/4/28 18:13:59 18.63 146 98
2025/4/28 18:14:0 18.49 146 99
2025/4/28 18:14:1 18.41 146 96
2025/4/28 18:14:2 18.59 146 98
2025/4/28 18:14:3 18.55 146 100
2025/4/28 18:14:4 18.47 146 99
2025/4/28 18:14:5 18.43 146 98
2025/4/28 18:14:6 18.55 146 98
2025/4/28 18:14:7 18.59 146 96
2025/4/28 18:14:8 18.47 146 94
2025/4/28 18:14:9 18.49 146 98
2025/4/28 18:14:10 18.55 146 97
2025/4/28 18:14:11 18.59 146 97
2025/4/28 18:14:12 18.47 146 99
2025/4/28 18:14:13 18.63 146 97
2025/4/28 18:14:14 18.81 146 97
2025/4/28 18:14:15 18.31 146 99
2025/4/28 18:14:17 18.41 146 96
2025/4/28 18:14:18 18.53 146 96
2025/4/28 18:14:19 18.59 146 99
2025/4/28 18:14:20 18.43 146 99
2025/4/28 18:14:21 18.43 146 98
2025/4/28 18:14:22 18.43 146 95
2025/4/28 18:14:23 18.55 146 97
2025/4/28 18:14:24 18.55 146 95
2025/4/28 18:14:25 18.53 146 97
2025/4/28 18:14:26 18.55 146 94
2025/4/28 18:14:27 18.27 146 97
2025/4/28 18:14:28 18.55 146 101
2025/4/28 18:14:29 18.55 146 95
2025/4/28 18:14:30 18.55 146 97
2025/4/28 18:14:31 18.53 146 98
2025/4/28 18:14:32 18.69 146 98
2025/4/28 18:14:33 18.63 146 98
2025/4/28 18:14:34 18.43 146 96
2025/4/28 18:14:35 18.49 146 99
2025/4/28 18:14:36 18.49 146 97
2025/4/28 18:14:38 18.65 146 100
2025/4/28 18:14:39 18.49 146 96
2025/4/28 18:14:40 18.53 146 99
2025/4/28 18:14:41 18.53 146 98
2025/4/28 18:14:42 18.55 146 98
2025/4/28 18:14:43 18.63 146 96
2025/4/28 18:14:44 18.55 146 99
2025/4/28 18:14:45 18.55 146 99
2025/4/28 18:14:46 18.63 146 98
2025/4/28 18:14:47 18.43 146 99
2025/4/28 18:14:48 18.55 146 98
2025/4/28 18:14:49 18.59 146 98
2025/4/28 18:14:50 18.71 146 95
2025/4/28 18:14:51 18.49 146 95
2025/4/28 18:14:52 18.55 146 95
2025/4/28 18:14:53 23.67 146 95
2025/4/28 18:14:54 18.53 146 109
2025/4/28 18:14:55 18.53 146 91
2025/4/28 18:14:56 18.17 146 75
2025/4/28 18:14:57 18.47 147 8191
2025/5/8 16:37:23 16.01 497 193
2025/5/8 16:37:24 16.03 287 190
2025/5/8 16:37:25 15.93 287 189
